time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.airspeed,.groundspeed,.heading,.throttle,.altitude,.climb
2023/04/21/09:36:27.840334,1433,1682087787,436378514,,8.383056640625,8.605937004089355,312,0.44999998807907104,361.1183166503906,0.4225023686885834
2023/04/21/09:36:28.241175,1434,1682087787,638250600,,8.383606910705566,8.609201431274414,311,0.44999998807907104,361.160888671875,0.33743593096733093
2023/04/21/09:36:28.241227,1435,1682087787,645981975,,8.388724327087402,8.613219261169434,310,0.44999998807907104,361.194580078125,0.23914191126823425
2023/04/21/09:36:28.241286,1436,1682087787,836345604,,8.42619514465332,8.642013549804688,309,0.44999998807907104,361.23944091796875,0.1356876790523529
2023/04/21/09:36:28.241313,1437,1682087787,845300635,,8.460844993591309,8.658336639404297,309,0.44999998807907104,361.25823974609375,0.09065526723861694
2023/04/21/09:36:28.835196,1438,1682087788,42467977,,8.498164176940918,8.688993453979492,309,0.44999998807907104,361.2716979980469,0.062097374349832535
2023/04/21/09:36:28.835238,1439,1682087788,135713032,,8.534961700439453,8.719436645507812,309,0.44999998807907104,361.2798767089844,0.04683523625135422
2023/04/21/09:36:28.835265,1440,1682087788,241978344,,8.597253799438477,8.762823104858398,309,0.44999998807907104,361.30340576171875,0.10505014657974243
2023/04/21/09:36:28.835296,1441,1682087788,439744255,,8.615859031677246,8.773412704467773,309,0.44999998807907104,361.32440185546875,0.18931613862514496
2023/04/21/09:36:29.535324,1442,1682087788,546048998,,8.640702247619629,8.794116020202637,309,0.44999998807907104,361.3563232421875,0.3303135335445404
2023/04/21/09:36:29.535540,1443,1682087788,548858907,,8.672913551330566,8.828007698059082,309,0.44999998807907104,361.40069580078125,0.4328307509422302
2023/04/21/09:36:29.535588,1444,1682087788,745353857,,8.709424018859863,8.870450019836426,309,0.44999998807907104,361.4588623046875,0.5030606985092163
2023/04/21/09:36:29.535620,1445,1682087788,840281224,,8.757120132446289,8.909475326538086,310,0.44999998807907104,361.5226135253906,0.6360888481140137
2023/04/21/09:36:29.535644,1446,1682087788,938178768,,8.889161109924316,9.034400939941406,309,0.44999998807907104,361.70550537109375,0.9471942782402039
2023/04/21/09:36:29.535752,1447,1682087789,37566156,,8.914645195007324,9.055193901062012,309,0.44999998807907104,361.79913330078125,0.9234533905982971
2023/04/21/09:36:29.740691,1448,1682087789,138294553,,8.948596954345703,9.058308601379395,308,0.44999998807907104,361.9036865234375,1.0754749774932861
2023/04/21/09:36:29.740741,1449,1682087789,238723539,,8.972286224365234,9.064709663391113,307,0.44999998807907104,362.0274963378906,1.2386863231658936
2023/04/21/09:36:29.740780,1450,1682087789,340146497,,8.988554000854492,9.072220802307129,306,0.44999998807907104,362.15960693359375,1.3391419649124146
2023/04/21/09:36:30.143835,1451,1682087789,440166119,,9.016565322875977,9.096312522888184,307,0.44999998807907104,362.30670166015625,1.4655970335006714
2023/04/21/09:36:30.143862,1452,1682087789,539759475,,9.043240547180176,9.14631462097168,308,0.44999998807907104,362.4542541503906,1.3811782598495483
2023/04/21/09:36:30.143886,1453,1682087789,645126020,,9.125984191894531,9.223505973815918,308,0.44999998807907104,362.59881591796875,1.5267475843429565
2023/04/21/09:36:30.145145,1454,1682087789,746744596,,9.171332359313965,9.273896217346191,309,0.44999998807907104,362.75323486328125,1.442431092262268
2023/04/21/09:36:30.634472,1455,1682087790,36167415,,9.189417839050293,9.314109802246094,310,0.44999998807907104,362.8912353515625,1.3310422897338867
2023/04/21/09:36:30.634526,1456,1682087790,144100600,,9.208090782165527,9.346651077270508,313,0.44999998807907104,363.0292663574219,1.3538792133331299
2023/04/21/09:36:30.634550,1457,1682087790,336357800,,9.25356674194336,9.407299041748047,319,0.44999998807907104,363.4699401855469,1.5394959449768066
2023/04/21/09:36:30.834659,1458,1682087790,443350829,,9.25899600982666,9.42410659790039,319,0.44999998807907104,363.62786865234375,1.6260135173797607
2023/04/21/09:36:30.939220,1459,1682087790,639292529,,9.26185417175293,9.431549072265625,319,0.44999998807907104,363.78936767578125,1.6662174463272095
2023/04/21/09:36:30.939248,1460,1682087790,742440059,,9.255690574645996,9.426640510559082,318,0.44999998807907104,363.953369140625,1.6285061836242676
2023/04/21/09:36:31.238320,1461,1682087790,938870268,,9.299609184265137,9.448473930358887,316,0.44999998807907104,364.4546203613281,1.7417296171188354
2023/04/21/09:36:31.534294,1462,1682087791,41440913,,9.345521926879883,9.477632522583008,315,0.44999998807907104,364.6292419433594,1.7780207395553589
2023/04/21/09:36:31.534330,1463,1682087791,143234106,,9.386123657226562,9.50455379486084,314,0.44999998807907104,364.8091125488281,1.7750248908996582
2023/04/21/09:36:31.940900,1464,1682087791,440620797,,9.429476737976074,9.538066864013672,314,0.44999998807907104,364.9894104003906,1.7666467428207397
2023/04/21/09:36:31.941166,1465,1682087791,635698298,,9.59434700012207,9.638798713684082,316,0.41999998688697815,365.780029296875,2.066772937774658
2023/04/21/09:36:32.438721,1466,1682087791,738197619,,9.58278751373291,9.600981712341309,315,0.3799999952316284,365.99114990234375,2.1608150005340576
2023/04/21/09:36:32.438739,1467,1682087791,942009122,,9.555102348327637,9.551891326904297,314,0.3799999952316284,366.1859130859375,2.2156314849853516
2023/04/21/09:36:32.636226,1468,1682087792,236558735,,9.298261642456055,9.227896690368652,315,0.3799999952316284,367.1106262207031,2.2710001468658447
2023/04/21/09:36:32.636240,1469,1682087792,434691063,,9.186415672302246,9.157258987426758,314,0.3799999952316284,367.33099365234375,2.0580897331237793
2023/04/21/09:36:32.636828,1470,1682087792,442903301,,9.069186210632324,9.075705528259277,313,0.3799999952316284,367.5308837890625,1.851844310760498
2023/04/21/09:36:32.740535,1471,1682087792,538268229,,8.88744831085205,8.915464401245117,312,0.3799999952316284,367.8994445800781,1.645920753479004
2023/04/21/09:36:32.740547,1472,1682087792,637522478,,8.794328689575195,8.84464168548584,312,0.3799999952316284,368.06219482421875,1.4463465213775635
2023/04/21/09:36:32.935800,1473,1682087792,737396859,,8.72092342376709,8.788861274719238,312,0.3799999952316284,368.2093505859375,1.2736390829086304
2023/04/21/09:36:32.941644,1474,1682087792,836933451,,8.659100532531738,8.731764793395996,312,0.3799999952316284,368.339599609375,1.1469615697860718
2023/04/21/09:36:32.947823,1475,1682087792,935742026,,8.608368873596191,8.684856414794922,313,0.3799999952316284,368.45623779296875,1.0255153179168701
2023/04/21/09:36:33.141774,1476,1682087793,36389419,,8.569565773010254,8.652734756469727,313,0.3799999952316284,368.5590515136719,0.9194268584251404
2023/04/21/09:36:33.141973,1477,1682087793,140305050,,8.524548530578613,8.614907264709473,313,0.3799999952316284,368.6541748046875,0.7512121200561523
2023/04/21/09:36:33.734074,1478,1682087793,243903412,,8.488997459411621,8.591174125671387,314,0.3799999952316284,368.71807861328125,0.6142076849937439
2023/04/21/09:36:33.734187,1479,1682087793,439021246,,8.45971965789795,8.569852828979492,314,0.3799999952316284,368.77398681640625,0.5007765293121338
2023/04/21/09:36:33.735783,1480,1682087793,546399171,,8.455743789672852,8.567601203918457,315,0.3799999952316284,368.8170471191406,0.42264610528945923
2023/04/21/09:36:33.842261,1481,1682087793,736960401,,8.448980331420898,8.563947677612305,315,0.3799999952316284,368.85394287109375,0.3550055921077728
2023/04/21/09:36:34.036680,1482,1682087793,842745233,,8.453067779541016,8.574614524841309,314,0.3799999952316284,368.91998291015625,0.19614830613136292
2023/04/21/09:36:34.337761,1483,1682087794,39345805,,8.448373794555664,8.573247909545898,313,0.3799999952316284,368.93157958984375,0.1427871733903885
2023/04/21/09:36:34.934582,1484,1682087794,137039686,,8.449456214904785,8.578158378601074,313,0.3799999952316284,368.943115234375,0.1546001136302948
2023/04/21/09:36:34.934606,1485,1682087794,148765406,,8.464695930480957,8.594966888427734,313,0.3799999952316284,368.95111083984375,0.10382901877164841
2023/04/21/09:36:34.934618,1486,1682087794,345882172,,8.475628852844238,8.609498977661133,314,0.3799999952316284,368.95111083984375,0.024213384836912155
2023/04/21/09:36:35.340014,1487,1682087794,640116101,,8.500075340270996,8.594459533691406,316,0.3799999952316284,368.9019775390625,-0.11740293353796005
2023/04/21/09:36:35.340770,1488,1682087794,746362738,,8.49421215057373,8.573895454406738,315,0.3799999952316284,368.8880615234375,-0.05048786476254463
2023/04/21/09:36:35.341572,1489,1682087794,846952508,,8.502659797668457,8.560747146606445,313,0.36000001430511475,368.88006591796875,-0.004887011367827654
2023/04/21/09:36:36.042899,1490,1682087794,942682652,,8.5055570602417,8.526673316955566,309,0.36000001430511475,368.8506774902344,-0.09801027923822403
2023/04/21/09:36:36.042930,1491,1682087795,234235309,,8.529911994934082,8.525126457214355,307,0.36000001430511475,368.83404541015625,-0.16997475922107697
2023/04/21/09:36:36.042953,1492,1682087795,334648911,,8.540343284606934,8.511983871459961,305,0.36000001430511475,368.80560302734375,-0.21685726940631866
2023/04/21/09:36:36.042971,1493,1682087795,343913959,,8.5847749710083,8.508687019348145,300,0.36000001430511475,368.73980712890625,-0.2826274633407593
2023/04/21/09:36:36.239770,1494,1682087795,438172567,,8.621240615844727,8.534914016723633,298,0.36000001430511475,368.7149353027344,-0.1920909583568573
2023/04/21/09:36:36.239788,1495,1682087795,537959525,,8.675868034362793,8.583489418029785,297,0.36000001430511475,368.70123291015625,-0.05900093913078308
2023/04/21/09:36:36.239808,1496,1682087795,734458920,,8.699495315551758,8.593294143676758,297,0.36000001430511475,368.69390869140625,-0.067867711186409
2023/04/21/09:36:36.239822,1497,1682087795,937870571,,8.723230361938477,8.607247352600098,299,0.36000001430511475,368.68536376953125,-0.13302190601825714
2023/04/21/09:36:36.239974,1498,1682087795,942183746,,8.757058143615723,8.639653205871582,301,0.36000001430511475,368.673828125,-0.17303965985774994
2023/04/21/09:36:36.240017,1499,1682087796,42579903,,8.761260032653809,8.665277481079102,304,0.36000001430511475,368.64874267578125,-0.02705787494778633
2023/04/21/09:36:36.639803,1500,1682087796,246779319,,8.751036643981934,8.67136287689209,305,0.36000001430511475,368.63995361328125,-0.045554839074611664
2023/04/21/09:36:36.639813,1501,1682087796,340240144,,8.72586727142334,8.656888961791992,305,0.36000001430511475,368.6283874511719,-0.018002647906541824
2023/04/21/09:36:36.738717,1502,1682087796,539711710,,8.702666282653809,8.635801315307617,304,0.36000001430511475,368.61260986328125,-0.07054532319307327
2023/04/21/09:36:36.841634,1503,1682087796,738336378,,8.67291259765625,8.6112642288208,303,0.36000001430511475,368.5888671875,-0.2042052149772644
2023/04/21/09:36:36.841653,1504,1682087796,742653222,,8.545557975769043,8.484124183654785,299,0.36000001430511475,368.52325439453125,-0.13006587326526642
2023/04/21/09:36:37.337763,1505,1682087796,843957680,,8.52645206451416,8.455012321472168,297,0.36000001430511475,368.5020751953125,-0.15897059440612793
2023/04/21/09:36:37.337776,1506,1682087797,136053618,,8.521820068359375,8.436872482299805,295,0.36000001430511475,368.4870300292969,-0.05427686125040054
2023/04/21/09:36:37.338414,1507,1682087797,241300986,,8.534896850585938,8.433221817016602,294,0.36000001430511475,368.4927062988281,0.11768168956041336
2023/04/21/09:36:37.835554,1508,1682087797,344624974,,8.426952362060547,8.293363571166992,295,0.36000001430511475,368.5179443359375,0.023551229387521744
2023/04/21/09:36:37.835578,1509,1682087797,441154975,,8.370965003967285,8.22899341583252,295,0.36000001430511475,368.5331726074219,0.156884104013443
2023/04/21/09:36:37.835664,1510,1682087797,643183591,,8.310235023498535,8.15542984008789,296,0.36000001430511475,368.5627136230469,0.3227868676185608
2023/04/21/09:36:38.135814,1511,1682087797,844025027,,8.268881797790527,8.104377746582031,297,0.36000001430511475,368.60540771484375,0.42199575901031494
2023/04/21/09:36:38.542044,1512,1682087798,134912902,,8.029974937438965,7.849062919616699,297,0.36000001430511475,368.79559326171875,0.41172540187835693
2023/04/21/09:36:38.542127,1513,1682087798,142441575,,7.985873222351074,7.806247234344482,297,0.36000001430511475,368.835693359375,0.31490105390548706
2023/04/21/09:36:38.942669,1514,1682087798,247339381,,7.939626693725586,7.753359794616699,297,0.36000001430511475,368.869873046875,0.24868403375148773
2023/04/21/09:36:38.942712,1515,1682087798,339638370,,7.910369396209717,7.721053600311279,296,0.36000001430511475,368.89239501953125,0.10593248158693314
2023/04/21/09:36:38.942798,1516,1682087798,540316857,,7.870899200439453,7.676938056945801,296,0.36000001430511475,368.9039306640625,-0.013789988122880459
2023/04/21/09:36:39.236116,1517,1682087798,747774450,,7.8360819816589355,7.639992713928223,295,0.36000001430511475,368.9032897949219,-0.1250961273908615
2023/04/21/09:36:39.236156,1518,1682087798,840776946,,7.738180637359619,7.528666019439697,294,0.36000001430511475,368.9197082519531,0.1026563048362732
2023/04/21/09:36:39.742103,1519,1682087799,139329461,,7.704424858093262,7.488055229187012,293,0.36000001430511475,368.9331970214844,0.05136557295918465
2023/04/21/09:36:39.742253,1520,1682087799,145434720,,7.683300495147705,7.457858562469482,293,0.36000001430511475,368.9464111328125,0.019595764577388763
2023/04/21/09:36:40.440428,1521,1682087799,239285537,,7.631768703460693,7.390514373779297,293,0.36000001430511475,368.95733642578125,0.0009828204056248069
2023/04/21/09:36:40.440462,1522,1682087799,434544597,,7.595142841339111,7.34644079208374,293,0.36000001430511475,368.9547119140625,-0.15014135837554932
2023/04/21/09:36:40.440495,1523,1682087799,440416639,,7.579749584197998,7.327426433563232,293,0.36000001430511475,368.9405517578125,-0.2303374707698822
2023/04/21/09:36:40.440798,1524,1682087799,634212426,,7.5396223068237305,7.281148910522461,294,0.36000001430511475,368.9193115234375,-0.2925149202346802
2023/04/21/09:36:40.440822,1525,1682087799,640631503,,7.513376712799072,7.2476396560668945,294,0.36000001430511475,368.8901062011719,-0.3714112937450409
2023/04/21/09:36:41.134263,1526,1682087799,839796482,,7.497398853302002,7.216088771820068,293,0.36000001430511475,368.8558349609375,-0.39157044887542725
2023/04/21/09:36:41.134297,1527,1682087799,934425308,,7.485754489898682,7.205116271972656,293,0.36000001430511475,368.8123779296875,-0.5651212930679321
2023/04/21/09:36:41.134321,1528,1682087800,235772813,,7.465837478637695,7.179466724395752,292,0.36000001430511475,368.7540283203125,-0.6033666729927063
2023/04/21/09:36:41.134343,1529,1682087800,338367381,,7.453854084014893,7.148350238800049,289,0.36000001430511475,368.58026123046875,-0.6366791725158691
2023/04/21/09:36:41.134366,1530,1682087800,440092478,,7.4740214347839355,7.157627582550049,289,0.36000001430511475,368.50396728515625,-0.7022927403450012
2023/04/21/09:36:41.635700,1531,1682087800,737648437,,7.498142719268799,7.174907684326172,289,0.36000001430511475,368.4415283203125,-0.7212778925895691
2023/04/21/09:36:41.635777,1532,1682087801,37313407,,7.510830879211426,7.180726051330566,290,0.36000001430511475,368.369384765625,-0.7492561936378479
2023/04/21/09:36:42.142983,1533,1682087801,141626091,,7.588947296142578,7.281641483306885,290,0.36000001430511475,368.02618408203125,-0.6094728112220764
2023/04/21/09:36:42.143031,1534,1682087801,345147210,,7.60618782043457,7.294017791748047,290,0.36000001430511475,367.9615478515625,-0.6306927800178528
2023/04/21/09:36:42.143057,1535,1682087801,348726284,,7.6203765869140625,7.312300682067871,290,0.36000001430511475,367.8918762207031,-0.5859110355377197
2023/04/21/09:36:42.541494,1536,1682087801,636645119,,7.623440265655518,7.314126491546631,287,0.36000001430511475,367.71929931640625,-0.5750364661216736
2023/04/21/09:36:42.542311,1537,1682087801,834951065,,7.632031440734863,7.3167314529418945,286,0.36000001430511475,367.66204833984375,-0.5876721143722534
2023/04/21/09:36:43.154499,1538,1682087802,141959600,,7.643187046051025,7.314610004425049,285,0.36000001430511475,367.5992431640625,-0.6765586733818054
2023/04/21/09:36:43.154523,1539,1682087802,233986294,,7.70657205581665,7.363840579986572,286,0.36000001430511475,367.335693359375,-0.6809638142585754
2023/04/21/09:36:43.154544,1540,1682087802,334006218,,7.7234392166137695,7.391340255737305,287,0.36000001430511475,367.2802734375,-0.5492404103279114
2023/04/21/09:36:43.154707,1541,1682087802,433996091,,7.725314617156982,7.400742530822754,287,0.36000001430511475,367.23974609375,-0.391946405172348
2023/04/21/09:36:43.154869,1542,1682087802,444903820,,7.723193168640137,7.4044013023376465,288,0.36000001430511475,367.20965576171875,-0.33004388213157654
2023/04/21/09:36:43.234093,1543,1682087802,539840952,,7.711142063140869,7.391351699829102,288,0.36000001430511475,367.1806945800781,-0.2997925579547882
2023/04/21/09:36:44.034983,1544,1682087802,735115493,,7.702789306640625,7.380098342895508,288,0.36000001430511475,367.1539611816406,-0.22950230538845062
2023/04/21/09:36:44.035022,1545,1682087802,834271248,,7.685222625732422,7.3748674392700195,288,0.36000001430511475,367.1339111328125,-0.2337956428527832
2023/04/21/09:36:44.035093,1546,1682087802,944261113,,7.659818649291992,7.350490093231201,287,0.36000001430511475,367.1100769042969,-0.19658395648002625
2023/04/21/09:36:44.035161,1547,1682087803,244217799,,7.654946327209473,7.346339225769043,287,0.36000001430511475,367.0930480957031,-0.15215744078159332
2023/04/21/09:36:44.035198,1548,1682087803,435326938,,7.647332191467285,7.335694789886475,286,0.36000001430511475,367.0770263671875,-0.07957746088504791
2023/04/21/09:36:44.035239,1549,1682087803,446016491,,7.519164562225342,7.191702365875244,284,0.36000001430511475,367.0167541503906,-0.3819248080253601
2023/04/21/09:36:44.734865,1550,1682087803,634038947,,7.4739179611206055,7.131466388702393,284,0.36000001430511475,366.9768981933594,-0.5628295540809631
2023/04/21/09:36:44.734877,1551,1682087803,734757524,,7.4444732666015625,7.095108985900879,284,0.36000001430511475,366.92584228515625,-0.5819677114486694
2023/04/21/09:36:44.734888,1552,1682087803,839560063,,7.400601387023926,7.051063537597656,285,0.36000001430511475,366.876953125,-0.6039503812789917
2023/04/21/09:36:44.735006,1553,1682087803,942405787,,7.368484973907471,7.0259552001953125,286,0.36000001430511475,366.8247375488281,-0.5765989422798157
2023/04/21/09:36:44.735019,1554,1682087804,44955405,,7.332113265991211,6.991120338439941,287,0.36000001430511475,366.77447509765625,-0.5300421118736267
2023/04/21/09:36:44.735033,1555,1682087804,137292206,,7.300688743591309,6.972755432128906,288,0.36000001430511475,366.72882080078125,-0.44229361414909363
2023/04/21/09:36:44.735081,1556,1682087804,235290913,,7.254117012023926,6.940710544586182,288,0.36000001430511475,366.695068359375,-0.2573205530643463
2023/04/21/09:36:45.036956,1557,1682087804,436048623,,7.236378192901611,6.930256366729736,288,0.36000001430511475,366.6712951660156,-0.2723681926727295
2023/04/21/09:36:45.036975,1558,1682087804,544587804,,7.228543281555176,6.912286758422852,287,0.36000001430511475,366.6351013183594,-0.37918204069137573
2023/04/21/09:36:45.036992,1559,1682087804,635281094,,7.194265842437744,6.885360240936279,284,0.36000001430511475,366.54180908203125,-0.45534875988960266
2023/04/21/09:36:45.136355,1560,1682087804,654462470,,7.170982837677002,6.846846103668213,283,0.36000001430511475,366.49444580078125,-0.5392146110534668
2023/04/21/09:36:45.136368,1561,1682087804,834946184,,7.14299201965332,6.814035892486572,282,0.36000001430511475,366.4351806640625,-0.5941116809844971
2023/04/21/09:36:45.238495,1562,1682087804,938953212,,7.108280181884766,6.77601432800293,281,0.36000001430511475,366.37725830078125,-0.5669894814491272
2023/04/21/09:36:45.334028,1563,1682087805,138033795,,7.102479934692383,6.767559051513672,281,0.36000001430511475,366.32501220703125,-0.5860030055046082
2023/04/21/09:36:45.334042,1564,1682087805,144703784,,7.073711395263672,6.734334468841553,280,0.36000001430511475,366.27154541015625,-0.5794788599014282
2023/04/21/09:36:45.538632,1565,1682087805,347900718,,7.013617515563965,6.697931289672852,283,0.36000001430511475,366.1753234863281,-0.2531350255012512
2023/04/21/09:36:45.834612,1566,1682087805,535434366,,6.996588230133057,6.688327789306641,285,0.36000001430511475,366.15252685546875,-0.27592796087265015
2023/04/21/09:36:45.834717,1567,1682087805,634747777,,6.964534282684326,6.663579940795898,285,0.36000001430511475,366.1276550292969,-0.27819159626960754
2023/04/21/09:36:45.848563,1568,1682087805,735305351,,6.9451823234558105,6.6467084884643555,285,0.36000001430511475,366.1068115234375,-0.21227554976940155
2023/04/21/09:36:46.137462,1569,1682087805,835140399,,6.900130271911621,6.599620342254639,284,0.36000001430511475,366.0871887207031,-0.18003487586975098
2023/04/21/09:36:46.137589,1570,1682087805,842988855,,6.859039306640625,6.560131549835205,282,0.36000001430511475,366.0638732910156,-0.29179897904396057
2023/04/21/09:36:46.434720,1571,1682087805,944113409,,6.809389114379883,6.505747318267822,281,0.36000001430511475,366.0360412597656,-0.29894664883613586
2023/04/21/09:36:46.434744,1572,1682087806,134026529,,6.767836570739746,6.459117412567139,279,0.36000001430511475,366.01300048828125,-0.3244227468967438
2023/04/21/09:36:46.638588,1573,1682087806,233909670,,6.731424331665039,6.414789199829102,278,0.36000001430511475,365.9820556640625,-0.4012768268585205
2023/04/21/09:36:46.639649,1574,1682087806,245382993,,6.699864864349365,6.376376628875732,277,0.36000001430511475,365.9440612792969,-0.4401549994945526
2023/04/21/09:36:46.846761,1575,1682087806,434432026,,6.669384002685547,6.341415882110596,276,0.36000001430511475,365.90325927734375,-0.4549379348754883
2023/04/21/09:36:46.846780,1576,1682087806,535678574,,6.636664867401123,6.3006415367126465,275,0.36000001430511475,365.8586120605469,-0.500620424747467
2023/04/21/09:36:46.846793,1577,1682087806,638169042,,6.63152551651001,6.290213108062744,275,0.36000001430511475,365.8110046386719,-0.5409295558929443
2023/04/21/09:36:47.046044,1578,1682087806,735224846,,6.614890098571777,6.270650386810303,275,0.36000001430511475,365.76312255859375,-0.5460523962974548
2023/04/21/09:36:47.046057,1579,1682087806,833950023,,6.606109619140625,6.261063098907471,275,0.36000001430511475,365.7176818847656,-0.5290190577507019
2023/04/21/09:36:47.046067,1580,1682087806,847784060,,6.6088480949401855,6.2666120529174805,275,0.36000001430511475,365.6757507324219,-0.48679429292678833
2023/04/21/09:36:47.046153,1581,1682087807,34565351,,6.6111907958984375,6.272769927978516,275,0.36000001430511475,365.6329650878906,-0.4832712411880493
2023/04/21/09:36:47.235770,1582,1682087807,134108952,,6.614256858825684,6.287326812744141,275,0.36000001430511475,365.58868408203125,-0.43053340911865234
2023/04/21/09:36:47.235784,1583,1682087807,155958614,,6.614305019378662,6.279473304748535,275,0.36000001430511475,365.55426025390625,-0.4025343954563141
2023/04/21/09:36:47.435068,1584,1682087807,247071561,,6.621387481689453,6.288758754730225,275,0.36000001430511475,365.517822265625,-0.401480108499527
2023/04/21/09:36:47.439463,1585,1682087807,354072930,,6.61975622177124,6.289839267730713,274,0.36000001430511475,365.48138427734375,-0.37153151631355286
2023/04/21/09:36:47.534955,1586,1682087807,447266588,,6.615633487701416,6.2835893630981445,273,0.36000001430511475,365.44354248046875,-0.3994324207305908
2023/04/21/09:36:47.546988,1587,1682087807,546265821,,6.63256311416626,6.299288272857666,272,0.36000001430511475,365.4013977050781,-0.4376453459262848
2023/04/21/09:36:47.736573,1588,1682087807,734731403,,6.649110794067383,6.317832946777344,272,0.36000001430511475,365.3579406738281,-0.4113040566444397
2023/04/21/09:36:47.848041,1589,1682087807,834992313,,6.65134334564209,6.3172149658203125,271,0.36000001430511475,365.31378173828125,-0.4553789794445038
2023/04/21/09:36:48.035168,1590,1682087807,934612244,,6.657141208648682,6.317142486572266,271,0.36000001430511475,365.26300048828125,-0.5332464575767517
2023/04/21/09:36:48.141966,1591,1682087808,34594583,,6.650885105133057,6.314501762390137,271,0.36000001430511475,365.2119140625,-0.49743375182151794
2023/04/21/09:36:48.142719,1592,1682087808,134788071,,6.664219379425049,6.33868408203125,272,0.36000001430511475,365.1719665527344,-0.38320687413215637
2023/04/21/09:36:48.249163,1593,1682087808,235667357,,6.6832451820373535,6.367635726928711,272,0.36000001430511475,365.1454162597656,-0.26889872550964355
2023/04/21/09:36:48.442273,1594,1682087808,334232422,,6.693022727966309,6.378517150878906,272,0.36000001430511475,365.12542724609375,-0.25403380393981934
2023/04/21/09:36:48.442336,1595,1682087808,435430389,,6.6956939697265625,6.381653308868408,272,0.36000001430511475,365.099609375,-0.32971009612083435
2023/04/21/09:36:48.541280,1596,1682087808,534078030,,6.693007946014404,6.382195472717285,271,0.36000001430511475,365.07318115234375,-0.3251834213733673
2023/04/21/09:36:48.642768,1597,1682087808,634679801,,6.685492515563965,6.374296188354492,270,0.36000001430511475,365.046142578125,-0.28094929456710815
2023/04/21/09:36:48.735749,1598,1682087808,646521429,,6.677780628204346,6.369546890258789,269,0.36000001430511475,365.0233154296875,-0.3016994297504425
2023/04/21/09:36:48.938254,1599,1682087808,834391045,,6.661637783050537,6.34888219833374,269,0.36000001430511475,364.9907531738281,-0.4193492829799652
2023/04/21/09:36:49.035122,1600,1682087808,934915874,,6.647916793823242,6.32966423034668,269,0.36000001430511475,364.9512939453125,-0.46146321296691895
