time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2023/04/21/09:45:20.735241,17803,1682088299,790061760,map,11.826640129089355,-60.95193099975586,3.1367666721343994,-0.8851287683427116,-0.3434522029246375,-0.2094188631200475,-0.23394748074806157
2023/04/21/09:45:20.735300,17804,1682088299,821061760,map,11.840375900268555,-60.91644287109375,3.140730857849121,-0.8833987245050363,-0.34483799130367565,-0.21996437603657568,-0.2287120071285724
2023/04/21/09:45:20.735327,17805,1682088299,861193600,map,11.857698440551758,-60.86744689941406,3.150268077850342,-0.8816982466815916,-0.3459011244839387,-0.22936260399216052,-0.2243955089916431
2023/04/21/09:45:20.738936,17806,1682088299,891193600,map,11.86966609954834,-60.83293533325195,3.158640146255493,-0.8807450535556692,-0.3465952830789132,-0.23321755561304183,-0.22309086317415597
2023/04/21/09:45:20.739436,17807,1682088299,931316736,map,11.882779121398926,-60.78495407104492,3.1739437580108643,-0.8784702617009907,-0.3495508308307396,-0.2389011954412658,-0.22142794840017427
2023/04/21/09:45:20.739629,17808,1682088299,961316736,map,11.889639854431152,-60.7519645690918,3.1850745677948,-0.8750994621242107,-0.35429174015891174,-0.24417479022668856,-0.22148795300010812
2023/04/21/09:45:20.739656,17809,1682088299,991316736,map,11.900187492370605,-60.71004867553711,3.1885290145874023,-0.872998146698003,-0.3568913156282152,-0.24715978018637788,-0.22229487285409544
2023/04/21/09:45:20.739704,17810,1682088300,21316736,map,11.909153938293457,-60.668514251708984,3.191976308822632,-0.8680941079926694,-0.36241466012556794,-0.25286569166058953,-0.2261133905000726
2023/04/21/09:45:20.740550,17811,1682088300,61442176,map,11.919242858886719,-60.60963821411133,3.1968495845794678,-0.862955543148797,-0.3678509503073213,-0.25689403607478917,-0.23237667428950562
2023/04/21/09:45:20.740579,17812,1682088300,91442176,map,11.926177978515625,-60.5679817199707,3.199622869491577,-0.8603990417586718,-0.3704997532956854,-0.25838767692207776,-0.23596451037978153
2023/04/21/09:45:20.741051,17813,1682088300,121442176,map,11.932488441467285,-60.52638626098633,3.202012777328491,-0.8549247561929858,-0.3759871886781069,-0.2618272634483501,-0.24327759643300254
2023/04/21/09:45:20.741104,17814,1682088300,163568128,map,11.941170692443848,-60.46772766113281,3.203166961669922,-0.849188401523259,-0.3818236842598954,-0.2653204080823677,-0.2503893575275991
2023/04/21/09:45:20.741130,17815,1682088300,191568128,map,11.950007438659668,-60.42610549926758,3.1995887756347656,-0.8461571369580828,-0.3850785800032705,-0.26683220895300835,-0.2540339706911752
2023/04/21/09:45:20.741162,17816,1682088300,221568128,map,11.957789421081543,-60.38083267211914,3.195524215698242,-0.8398145209459511,-0.391648704703664,-0.26963814329515523,-0.26195103754717003
2023/04/21/09:45:20.741214,17817,1682088300,261696384,map,11.967486381530762,-60.32455062866211,3.1890931129455566,-0.8334331930534622,-0.3976458219251276,-0.2716034674488875,-0.2711064122541282
2023/04/21/09:45:20.742287,17818,1682088300,291696384,map,11.974035263061523,-60.28267288208008,3.1836318969726562,-0.8294483981875754,-0.40106896788775814,-0.27237600537323703,-0.2774351968353792
2023/04/21/09:45:20.742547,17819,1682088300,321696384,map,11.980222702026367,-60.23752212524414,3.177523374557495,-0.8236262325342805,-0.4057641268118717,-0.2730000301305642,-0.2871696873302715
2023/04/21/09:45:20.742574,17820,1682088300,361822592,map,11.991362571716309,-60.18157958984375,3.1676156520843506,-0.8173626418631068,-0.4098762894539584,-0.2722012182765592,-0.29971052688571453
2023/04/21/09:45:20.742700,17821,1682088300,391822592,map,12.004586219787598,-60.13941192626953,3.156733751296997,-0.8147656584249867,-0.41104525337083225,-0.2708660285062473,-0.30631740232092053
2023/04/21/09:45:20.742928,17822,1682088300,421822592,map,12.017438888549805,-60.09733200073242,3.147928476333618,-0.8100092179831383,-0.41151991117876197,-0.2685000203346792,-0.32006879156182755
2023/04/21/09:45:20.744636,17823,1682088300,461949056,map,12.03388786315918,-60.037113189697266,3.1403968334198,-0.805723262811217,-0.41056549579423285,-0.2661298712352448,-0.3337975163349479
2023/04/21/09:45:20.745685,17824,1682088300,491949056,map,12.045595169067383,-59.993316650390625,3.1381752490997314,-0.8037852032027163,-0.41014164601218295,-0.263530517036896,-0.3409764206519449
2023/04/21/09:45:20.745709,17825,1682088300,521949056,map,12.055864334106445,-59.949119567871094,3.139256477355957,-0.7990713100044396,-0.4102323671036027,-0.2574104390190799,-0.3562786110863444
2023/04/21/09:45:20.745794,17826,1682088300,561949056,map,12.065201759338379,-59.888797760009766,3.1444482803344727,-0.793766918385101,-0.4125545320160074,-0.2546886324207388,-0.3672417281488086
2023/04/21/09:45:20.745818,17827,1682088300,591949056,map,12.06714153289795,-59.84943771362305,3.1470158100128174,-0.7907887167022,-0.41437099796655413,-0.25631306152440175,-0.37047754717487646
2023/04/21/09:45:20.745864,17828,1682088300,621949056,map,12.067251205444336,-59.81141662597656,3.15181040763855,-0.7849558878962318,-0.41789274648127595,-0.2646389870552667,-0.373063356429785
2023/04/21/09:45:20.746211,17829,1682088300,662069632,map,12.065672874450684,-59.75896453857422,3.1607470512390137,-0.7811066162217318,-0.4192026705329946,-0.27278751650074917,-0.3738029651325224
2023/04/21/09:45:20.746333,17830,1682088300,692069632,map,12.063924789428711,-59.722843170166016,3.1666247844696045,-0.7800696140875456,-0.4194090425767282,-0.27591043465636844,-0.3734445852112782
2023/04/21/09:45:20.746358,17831,1682088300,722069632,map,12.061104774475098,-59.68464660644531,3.1738433837890625,-0.7786394661504498,-0.41912086350003497,-0.2832011440257527,-0.3712888371302187
2023/04/21/09:45:20.746993,17832,1682088300,762194048,map,12.0593843460083,-59.638492584228516,3.179790735244751,-0.7776497738537168,-0.41956643998249205,-0.29091017667167574,-0.36687341210802804
2023/04/21/09:45:20.747019,17833,1682088300,792194048,map,12.063132286071777,-59.603485107421875,3.1810801029205322,-0.7772386102730688,-0.42035700949343524,-0.29381335433004935,-0.36451869138932663
2023/04/21/09:45:20.747048,17834,1682088300,822194048,map,12.066482543945312,-59.56535720825195,3.182213068008423,-0.7761803029069603,-0.42251981717162024,-0.29886767552628263,-0.360138003272843
2023/04/21/09:45:20.747068,17835,1682088300,862321792,map,12.072270393371582,-59.51860427856445,3.181344985961914,-0.775362243114076,-0.42373987360560145,-0.30373477251889636,-0.35637523800491167
2023/04/21/09:45:20.747097,17836,1682088300,892321792,map,12.077445030212402,-59.483612060546875,3.179964303970337,-0.7749218296205613,-0.42413889889387835,-0.3064464480685267,-0.3545322932967879
2023/04/21/09:45:20.835026,17837,1682088300,922321792,map,12.083342552185059,-59.44538879394531,3.178027868270874,-0.7737212450305921,-0.42455580498263595,-0.3127955665491302,-0.3510935832932557
2023/04/21/09:45:20.835058,17838,1682088300,962321792,map,12.094003677368164,-59.396732330322266,3.1720471382141113,-0.7730443982536436,-0.4244316087567865,-0.31630697723216566,-0.3495857073478826
2023/04/21/09:45:20.835099,17839,1682088300,992321792,map,12.105863571166992,-59.357032775878906,3.1629083156585693,-0.7718939051931296,-0.42278312960769204,-0.3236937524401964,-0.34735673702006953
2023/04/21/09:45:20.835145,17840,1682088301,22321792,map,12.11939811706543,-59.313785552978516,3.1546695232391357,-0.770701286357529,-0.4193717952993567,-0.3324901059476162,-0.3458284389509594
2023/04/21/09:45:20.835383,17841,1682088301,62447232,map,12.138498306274414,-59.25904083251953,3.1456589698791504,-0.7697608742634175,-0.41462870487177406,-0.34204224324566035,-0.3443230622643121
2023/04/21/09:45:20.835408,17842,1682088301,92447232,map,12.153463363647461,-59.21675109863281,3.141352653503418,-0.7692545641722561,-0.412274339767107,-0.3467661032681112,-0.34355556905842743
2023/04/21/09:45:20.835604,17843,1682088301,122447232,map,12.168890953063965,-59.17081832885742,3.1397640705108643,-0.767875540362404,-0.4091998746822071,-0.35586112152715255,-0.3410064199884615
2023/04/21/09:45:20.835655,17844,1682088301,162447232,map,12.187807083129883,-59.1130256652832,3.1396899223327637,-0.7663998106086436,-0.4090301071764052,-0.36302969328081924,-0.33695005582253623
2023/04/21/09:45:20.835683,17845,1682088301,192447232,map,12.201822280883789,-59.06719207763672,3.1396615505218506,-0.7659409157220568,-0.4102575919924364,-0.36410950344220244,-0.33533207255251746
2023/04/21/09:45:20.835704,17846,1682088301,222447232,map,12.213884353637695,-59.020782470703125,3.1441071033477783,-0.7654621485963974,-0.4130316764879992,-0.36457602295710245,-0.33250107268930773
2023/04/21/09:45:20.835852,17847,1682088301,262447232,map,12.223930358886719,-58.96898651123047,3.151931047439575,-0.7665917262833378,-0.4160264208089408,-0.3639415337629074,-0.32681138511759467
2023/04/21/09:45:20.835884,17848,1682088301,292447232,map,12.229065895080566,-58.9321403503418,3.158536672592163,-0.7676994719027497,-0.4167529060367231,-0.36234497953117834,-0.32505486252234256
2023/04/21/09:45:20.835930,17849,1682088301,322447232,map,12.2324800491333,-58.894378662109375,3.166027307510376,-0.7713434778882895,-0.41832600554725585,-0.3552691716739951,-0.32220563546424086
2023/04/21/09:45:20.836074,17850,1682088301,362572928,map,12.242934226989746,-58.84925842285156,3.170576810836792,-0.7759880500574778,-0.41836369536653667,-0.34709006864118497,-0.3199106144393662
2023/04/21/09:45:20.836099,17851,1682088301,392572928,map,12.256087303161621,-58.81602096557617,3.1711409091949463,-0.7789312487826906,-0.417687912797513,-0.3419156671222771,-0.31921261126155415
2023/04/21/09:45:20.837381,17852,1682088301,422572928,map,12.26897144317627,-58.78151321411133,3.1709234714508057,-0.7850580940038707,-0.41531112556943817,-0.3304299643704089,-0.31940059838898616
2023/04/21/09:45:20.837622,17853,1682088301,462702720,map,12.284491539001465,-58.739479064941406,3.1666030883789062,-0.7905162162531527,-0.4123294678449593,-0.31958832946608157,-0.3208299569370121
2023/04/21/09:45:20.837659,17854,1682088301,492702720,map,12.295334815979004,-58.70766830444336,3.161304473876953,-0.7928055487705676,-0.4107623637236272,-0.31478859881897925,-0.3219348419625584
2023/04/21/09:45:20.837847,17855,1682088301,522702720,map,12.305901527404785,-58.67243957519531,3.154564619064331,-0.796157909101124,-0.407883228208151,-0.3075583695186636,-0.32430216788168703
2023/04/21/09:45:20.837873,17856,1682088301,562702720,map,12.320630073547363,-58.62785720825195,3.141366958618164,-0.797936358594314,-0.40524127408266986,-0.3036560566938572,-0.32691006669502687
2023/04/21/09:45:20.837894,17857,1682088301,592702720,map,12.332371711730957,-58.59331512451172,3.1297645568847656,-0.7986278830112565,-0.40403437800213615,-0.301955216670933,-0.3282878932709636
2023/04/21/09:45:20.838057,17858,1682088301,622702720,map,12.34391975402832,-58.55400085449219,3.118058919906616,-0.7998642186654751,-0.4016779477018921,-0.29784843038620956,-0.3319013085470185
2023/04/21/09:45:20.838097,17859,1682088301,662825344,map,12.358172416687012,-58.50453567504883,3.1044559478759766,-0.8016061268410061,-0.39829956169238007,-0.2934032997383528,-0.3357075772651472
2023/04/21/09:45:20.838309,17860,1682088301,692825344,map,12.368982315063477,-58.46393585205078,3.0968563556671143,-0.802873756530244,-0.3957515107453812,-0.29129834651228304,-0.33752015780309685
2023/04/21/09:45:20.838337,17861,1682088301,722825344,map,12.378865242004395,-58.42632293701172,3.0925166606903076,-0.8056872904760128,-0.3889645405093992,-0.2879519104481203,-0.34155287100156245
2023/04/21/09:45:20.838359,17862,1682088301,762949504,map,12.392169952392578,-58.37477493286133,3.0901665687561035,-0.8080920421380748,-0.3807963759008667,-0.2864804138184572,-0.34628080173457126
2023/04/21/09:45:20.838872,17863,1682088301,792949504,map,12.405111312866211,-58.32951354980469,3.0887575149536133,-0.8091841512766891,-0.37669725770839413,-0.28498858133438754,-0.349430733385908
2023/04/21/09:45:20.838910,17864,1682088301,822949504,map,12.4168062210083,-58.288455963134766,3.090043306350708,-0.811339941504597,-0.3698743783574807,-0.2786503802046374,-0.3567552550645101
2023/04/21/09:45:20.842960,17865,1682088301,863072896,map,12.429280281066895,-58.237091064453125,3.096944808959961,-0.8131663541113924,-0.3648367973626404,-0.27374380215168104,-0.3615507761716403
2023/04/21/09:45:20.843019,17866,1682088301,893072896,map,12.43681812286377,-58.19799041748047,3.1060731410980225,-0.8137317962310145,-0.36274235187274007,-0.2735924738921026,-0.36249939636449924
2023/04/21/09:45:20.843175,17867,1682088301,923072896,map,12.442984580993652,-58.162017822265625,3.1147642135620117,-0.8139154089765522,-0.3599107369289599,-0.27504352666605997,-0.3638090464617025
2023/04/21/09:45:20.845422,17868,1682088301,953072896,map,12.447970390319824,-58.12550354003906,3.1236724853515625,-0.8138220958539492,-0.3582931408831118,-0.2769504977054278,-0.36416772141088627
2023/04/21/09:45:20.845481,17869,1682088301,993072896,map,12.458173751831055,-58.06965637207031,3.130703926086426,-0.8137166655123991,-0.3573287999157582,-0.27861676282459386,-0.3640799400621502
2023/04/21/09:45:20.845520,17870,1682088302,23072896,map,12.465139389038086,-58.02857971191406,3.1338138580322266,-0.8132384041489218,-0.35617774840950156,-0.2819793253266681,-0.36368717094669917
2023/04/21/09:45:20.845549,17871,1682088302,63072896,map,12.474556922912598,-57.97123336791992,3.1360507011413574,-0.8131200557983032,-0.3567978128447938,-0.28356883049798365,-0.36210457785853933
2023/04/21/09:45:20.845570,17872,1682088302,93072896,map,12.481149673461914,-57.923011779785156,3.135896921157837,-0.812897794392681,-0.3584224684877675,-0.2843442640219553,-0.3603872887108948
2023/04/21/09:45:20.845675,17873,1682088302,133201408,map,12.48864459991455,-57.861751556396484,3.133612871170044,-0.8112516227835425,-0.3648641928141725,-0.28775309059280424,-0.35488494388081265
2023/04/21/09:45:20.846703,17874,1682088302,163201408,map,12.49364948272705,-57.81157684326172,3.13055419921875,-0.8080456806047127,-0.3740519529084563,-0.2938108887394114,-0.3475954040864746
2023/04/21/09:45:20.846744,17875,1682088302,193201408,map,12.497879981994629,-57.76511001586914,3.1255762577056885,-0.8058087366199971,-0.3791510893755468,-0.29818440398911417,-0.3435156102240443
2023/04/21/09:45:20.846769,17876,1682088302,223201408,map,12.50195026397705,-57.71784973144531,3.121845006942749,-0.7999205900753583,-0.3888676870515211,-0.309945885095318,-0.33592042938683936
2023/04/21/09:45:20.846925,17877,1682088302,263324288,map,12.507624626159668,-57.64973831176758,3.119824171066284,-0.7928932985091672,-0.3973612674774063,-0.3242991319915051,-0.3290202204470762
2023/04/21/09:45:20.847089,17878,1682088302,293324288,map,12.511670112609863,-57.60136413574219,3.1214089393615723,-0.789048873722246,-0.40107655432049005,-0.3323564526933598,-0.3256971287979047
2023/04/21/09:45:20.847281,17879,1682088302,323324288,map,12.515209197998047,-57.55315399169922,3.126385450363159,-0.7808133163029446,-0.40718150425386884,-0.3497350507543138,-0.3197173987978131
2023/04/21/09:45:20.847304,17880,1682088302,363447168,map,12.521492958068848,-57.48390579223633,3.13740611076355,-0.7723397977769506,-0.41237195186825826,-0.36512337485909035,-0.31642631603372434
2023/04/21/09:45:20.847337,17881,1682088302,393447168,map,12.529919624328613,-57.4361572265625,3.144949436187744,-0.7682682963069648,-0.4150280778715511,-0.3709295299783072,-0.3161119374223256
2023/04/21/09:45:20.847358,17882,1682088302,423447168,map,12.536704063415527,-57.390724182128906,3.154736042022705,-0.7600302416868892,-0.42011810008265116,-0.3824156130396288,-0.3156156029633711
2023/04/21/09:45:20.847379,17883,1682088302,463569792,map,12.542734146118164,-57.33019256591797,3.170483112335205,-0.7516745552126194,-0.4243925386282169,-0.39362355060838067,-0.31612811390961965
2023/04/21/09:45:20.847608,17884,1682088302,493569792,map,12.545435905456543,-57.28934097290039,3.181288957595825,-0.7479175219160856,-0.4265366963259359,-0.39747119962921296,-0.31733656942354826
2023/04/21/09:45:20.847643,17885,1682088302,523569792,map,12.546614646911621,-57.250083923339844,3.190518379211426,-0.7422118501520749,-0.4301633483466013,-0.400481820141153,-0.3220177487648464
2023/04/21/09:45:20.847665,17886,1682088302,563569792,map,12.547747611999512,-57.197242736816406,3.2005412578582764,-0.7386780054918304,-0.4329121658064818,-0.39854319418437545,-0.32879365281891626
2023/04/21/09:45:20.934185,17887,1682088302,593569792,map,12.55202579498291,-57.16164779663086,3.2037694454193115,-0.737140414701168,-0.43443508949386234,-0.3966707335114039,-0.33247935520852345
2023/04/21/09:45:20.934230,17888,1682088302,623569792,map,12.554739952087402,-57.12662887573242,3.204328775405884,-0.7340912377253747,-0.4374298970350766,-0.39218576092081414,-0.3405224490440999
